4:14:01 PM | info | Position closed: NVDA | P&L: $-426.39 | Daily P&L: $-426.39 | Bal: $9573.61
4:14:05 PM | info | Position closed: NVDA | P&L: $89.93 | Daily P&L: $-83.59 | Bal: $7417.51
4:14:05 PM | info | Position closed: NVDA | P&L: $-102.12 | Daily P&L: $-185.72 | Bal: $7315.38
4:14:05 PM | info | Position closed: NVDA | P&L: $98.12 | Daily P&L: $-87.60 | Bal: $7413.50
4:14:05 PM | info | Position closed: NVDA | P&L: $-103.17 | Daily P&L: $-190.77 | Bal: $7310.33
4:14:05 PM | info | Position closed: NVDA | P&L: $-94.10 | Daily P&L: $-284.87 | Bal: $7216.23
4:14:05 PM | info | Position closed: NVDA | P&L: $92.12 | Daily P&L: $-192.76 | Bal: $7308.34
4:14:05 PM | info | Position closed: NVDA | P&L: $-74.55 | Daily P&L: $-267.31 | Bal: $7233.79
4:14:05 PM | info | Position closed: NVDA | P&L: $103.50 | Daily P&L: $-163.81 | Bal: $7337.29
4:14:05 PM | info | Position closed: NVDA | P&L: $-75.54 | Daily P&L: $-239.35 | Bal: $7261.76
4:14:05 PM | info | Position closed: NVDA | P&L: $-81.29 | Daily P&L: $-320.63 | Bal: $7180.47
4:14:05 PM | info | Position closed: NVDA | P&L: $-72.77 | Daily P&L: $-393.41 | Bal: $7107.70
4:14:05 PM | info | Position closed: NVDA | P&L: $-110.66 | Daily P&L: $-504.06 | Bal: $6997.04
4:14:05 PM | info | Position closed: NVDA | P&L: $81.59 | Daily P&L: $81.59 | Bal: $7078.63
4:14:05 PM | info | Position closed: NVDA | P&L: $-71.33 | Daily P&L: $10.26 | Bal: $7007.29
4:14:05 PM | info | Position closed: NVDA | P&L: $122.26 | Daily P&L: $132.52 | Bal: $7129.55
4:14:05 PM | info | Position closed: NVDA | P&L: $-71.05 | Daily P&L: $61.47 | Bal: $7058.50
4:14:05 PM | info | Position closed: NVDA | P&L: $-88.88 | Daily P&L: $-27.41 | Bal: $6969.62
4:14:05 PM | info | Position closed: NVDA | P&L: $75.00 | Daily P&L: $47.59 | Bal: $7044.62
4:14:05 PM | info | Position closed: NVDA | P&L: $74.74 | Daily P&L: $122.33 | Bal: $7119.36
4:14:05 PM | info | Position closed: NVDA | P&L: $-73.61 | Daily P&L: $48.72 | Bal: $7045.76
4:14:05 PM | info | Position closed: NVDA | P&L: $32.14 | Daily P&L: $80.86 | Bal: $7077.90
4:14:05 PM | info | Position closed: NVDA | P&L: $78.92 | Daily P&L: $78.92 | Bal: $7156.82
4:14:05 PM | info | Position closed: NVDA | P&L: $83.52 | Daily P&L: $162.44 | Bal: $7240.34
4:14:05 PM | info | Position closed: NVDA | P&L: $-77.52 | Daily P&L: $84.92 | Bal: $7162.82
4:14:05 PM | info | Position closed: NVDA | P&L: $-78.29 | Daily P&L: $6.63 | Bal: $7084.53
4:14:05 PM | info | Position closed: NVDA | P&L: $79.20 | Daily P&L: $85.83 | Bal: $7163.73
4:14:05 PM | info | Position closed: NVDA | P&L: $72.00 | Daily P&L: $157.83 | Bal: $7235.73
4:14:05 PM | info | Position closed: NVDA | P&L: $81.18 | Daily P&L: $239.01 | Bal: $7316.91
4:14:05 PM | info | Position closed: NVDA | P&L: $-11.28 | Daily P&L: $227.74 | Bal: $7305.64
4:14:05 PM | info | Position closed: NVDA | P&L: $103.53 | Daily P&L: $103.53 | Bal: $7409.17
4:14:05 PM | info | Position closed: NVDA | P&L: $-105.06 | Daily P&L: $-1.53 | Bal: $7304.11
4:14:05 PM | info | Position closed: NVDA | P&L: $-83.83 | Daily P&L: $-85.36 | Bal: $7220.28
4:14:05 PM | info | Position closed: NVDA | P&L: $-111.10 | Daily P&L: $-196.46 | Bal: $7109.17
4:14:05 PM | info | Position closed: NVDA | P&L: $72.15 | Daily P&L: $-124.31 | Bal: $7181.32
4:14:05 PM | info | Position closed: NVDA | P&L: $3.88 | Daily P&L: $-120.43 | Bal: $7185.20
4:14:05 PM | info | Position closed: NVDA | P&L: $75.21 | Daily P&L: $-45.22 | Bal: $7260.42
4:14:05 PM | info | Position closed: NVDA | P&L: $77.98 | Daily P&L: $32.76 | Bal: $7338.40
4:14:05 PM | info | Position closed: NVDA | P&L: $-87.72 | Daily P&L: $-54.96 | Bal: $7250.68
4:14:05 PM | info | Position closed: NVDA | P&L: $-80.42 | Daily P&L: $-80.42 | Bal: $7170.26
4:14:05 PM | info | Position closed: NVDA | P&L: $80.77 | Daily P&L: $0.35 | Bal: $7251.03
4:14:05 PM | info | Position closed: NVDA | P&L: $-79.60 | Daily P&L: $-79.25 | Bal: $7171.43
4:14:05 PM | info | Position closed: NVDA | P&L: $81.75 | Daily P&L: $2.51 | Bal: $7253.18
4:14:05 PM | info | Position closed: NVDA | P&L: $-74.19 | Daily P&L: $-71.68 | Bal: $7179.00
4:14:05 PM | info | Position closed: NVDA | P&L: $-32.09 | Daily P&L: $-103.77 | Bal: $7146.91
4:14:05 PM | info | Position closed: NVDA | P&L: $84.99 | Daily P&L: $-18.79 | Bal: $7231.89
4:14:05 PM | info | Position closed: NVDA | P&L: $-94.52 | Daily P&L: $-94.52 | Bal: $7137.37
4:14:05 PM | info | Position closed: NVDA | P&L: $101.40 | Daily P&L: $6.88 | Bal: $7238.77
4:14:05 PM | info | Position closed: NVDA | P&L: $98.60 | Daily P&L: $105.48 | Bal: $7337.37
4:14:05 PM | info | Position closed: NVDA | P&L: $-5.00 | Daily P&L: $100.47 | Bal: $7332.36
4:14:05 PM | info | Position closed: NVDA | P&L: $-94.03 | Daily P&L: $6.45 | Bal: $7238.34
4:14:05 PM | info | Position closed: NVDA | P&L: $83.67 | Daily P&L: $90.12 | Bal: $7322.01
4:14:05 PM | info | Position closed: NVDA | P&L: $77.77 | Daily P&L: $167.89 | Bal: $7399.78
4:14:05 PM | info | Position closed: NVDA | P&L: $-85.24 | Daily P&L: $82.65 | Bal: $7314.54
4:14:05 PM | info | Position closed: NVDA | P&L: $96.12 | Daily P&L: $96.12 | Bal: $7410.66
4:14:05 PM | info | Position closed: NVDA | P&L: $74.82 | Daily P&L: $170.95 | Bal: $7485.49
4:14:05 PM | info | Position closed: NVDA | P&L: $114.40 | Daily P&L: $285.35 | Bal: $7599.89
4:14:05 PM | info | Position closed: NVDA | P&L: $-98.58 | Daily P&L: $186.77 | Bal: $7501.31
4:14:05 PM | info | Position closed: NVDA | P&L: $86.32 | Daily P&L: $273.09 | Bal: $7587.63
4:14:05 PM | info | Position closed: NVDA | P&L: $-82.29 | Daily P&L: $190.80 | Bal: $7505.34
4:14:05 PM | info | Position closed: NVDA | P&L: $100.32 | Daily P&L: $291.12 | Bal: $7605.66
4:14:05 PM | info | Position closed: NVDA | P&L: $-85.31 | Daily P&L: $205.81 | Bal: $7520.35
4:14:05 PM | info | Position closed: NVDA | P&L: $-82.18 | Daily P&L: $123.63 | Bal: $7438.17
4:14:05 PM | info | Position closed: NVDA | P&L: $-91.04 | Daily P&L: $32.59 | Bal: $7347.13
4:14:05 PM | info | Position closed: NVDA | P&L: $76.50 | Daily P&L: $109.08 | Bal: $7423.63
4:14:05 PM | info | Position closed: NVDA | P&L: $104.06 | Daily P&L: $213.14 | Bal: $7527.68
4:14:05 PM | info | Position closed: NVDA | P&L: $-158.05 | Daily P&L: $-158.05 | Bal: $7369.64
4:14:05 PM | info | Position closed: NVDA | P&L: $85.82 | Daily P&L: $-72.23 | Bal: $7455.46
4:14:05 PM | info | Position closed: NVDA | P&L: $-108.07 | Daily P&L: $-180.30 | Bal: $7347.39
4:14:05 PM | info | Position closed: NVDA | P&L: $82.78 | Daily P&L: $-97.52 | Bal: $7430.16
4:14:05 PM | info | Position closed: NVDA | P&L: $-107.56 | Daily P&L: $-205.09 | Bal: $7322.60
4:14:05 PM | info | Position closed: NVDA | P&L: $-79.80 | Daily P&L: $-284.89 | Bal: $7242.80
4:14:05 PM | info | Position closed: NVDA | P&L: $78.00 | Daily P&L: $-206.89 | Bal: $7320.80
4:14:05 PM | info | Position closed: NVDA | P&L: $80.49 | Daily P&L: $-126.40 | Bal: $7401.29
4:14:05 PM | info | Position closed: NVDA | P&L: $-92.69 | Daily P&L: $-219.08 | Bal: $7308.60
4:14:05 PM | info | Position closed: NVDA | P&L: $-86.75 | Daily P&L: $-86.75 | Bal: $7221.85
4:14:05 PM | info | Position closed: NVDA | P&L: $72.76 | Daily P&L: $-13.99 | Bal: $7294.61
4:14:05 PM | info | Position closed: NVDA | P&L: $89.62 | Daily P&L: $75.63 | Bal: $7384.23
4:14:05 PM | info | Position closed: NVDA | P&L: $-95.97 | Daily P&L: $-20.34 | Bal: $7288.26
4:14:05 PM | info | Position closed: NVDA | P&L: $-76.68 | Daily P&L: $-97.02 | Bal: $7211.58
4:14:05 PM | info | Position closed: NVDA | P&L: $74.22 | Daily P&L: $-22.80 | Bal: $7285.80
4:14:05 PM | info | Position closed: NVDA | P&L: $95.50 | Daily P&L: $72.71 | Bal: $7381.31
4:14:05 PM | info | Position closed: NVDA | P&L: $-79.64 | Daily P&L: $-6.93 | Bal: $7301.67
4:14:05 PM | info | Position closed: NVDA | P&L: $94.16 | Daily P&L: $87.23 | Bal: $7395.83
4:14:05 PM | info | Position closed: NVDA | P&L: $-89.64 | Daily P&L: $-2.41 | Bal: $7306.19
4:14:05 PM | info | Position closed: NVDA | P&L: $82.69 | Daily P&L: $80.27 | Bal: $7388.88
4:14:05 PM | info | Position closed: NVDA | P&L: $-73.83 | Daily P&L: $-73.83 | Bal: $7315.05
4:14:05 PM | info | Position closed: NVDA | P&L: $74.20 | Daily P&L: $0.37 | Bal: $7389.25
4:14:05 PM | info | Position closed: NVDA | P&L: $-84.24 | Daily P&L: $-83.87 | Bal: $7305.01
4:14:05 PM | info | Position closed: NVDA | P&L: $86.67 | Daily P&L: $2.80 | Bal: $7391.68
4:14:05 PM | info | Position closed: NVDA | P&L: $83.66 | Daily P&L: $86.46 | Bal: $7475.33
4:14:05 PM | info | Position closed: NVDA | P&L: $94.40 | Daily P&L: $180.85 | Bal: $7569.73
4:14:05 PM | info | Position closed: NVDA | P&L: $-78.45 | Daily P&L: $102.40 | Bal: $7491.27
4:14:05 PM | info | Position closed: NVDA | P&L: $88.31 | Daily P&L: $190.71 | Bal: $7579.58
4:14:05 PM | info | Position closed: NVDA | P&L: $-79.01 | Daily P&L: $111.70 | Bal: $7500.58
4:14:05 PM | info | Position closed: NVDA | P&L: $-89.61 | Daily P&L: $22.09 | Bal: $7410.96
4:14:05 PM | info | Position closed: NVDA | P&L: $-88.92 | Daily P&L: $-66.84 | Bal: $7322.04
4:14:05 PM | info | Position closed: NVDA | P&L: $-86.40 | Daily P&L: $-153.24 | Bal: $7235.64
4:14:05 PM | info | Position closed: NVDA | P&L: $88.81 | Daily P&L: $-64.43 | Bal: $7324.45
4:14:05 PM | info | Position closed: NVDA | P&L: $97.96 | Daily P&L: $97.96 | Bal: $7422.41
4:14:05 PM | info | Position closed: NVDA | P&L: $80.27 | Daily P&L: $178.23 | Bal: $7502.68
4:14:05 PM | info | Position closed: NVDA | P&L: $79.20 | Daily P&L: $257.43 | Bal: $7581.88
4:14:05 PM | info | Position closed: NVDA | P&L: $77.33 | Daily P&L: $334.75 | Bal: $7659.20
4:14:05 PM | info | Position closed: NVDA | P&L: $80.62 | Daily P&L: $415.37 | Bal: $7739.82
4:14:05 PM | info | Position closed: NVDA | P&L: $77.59 | Daily P&L: $492.96 | Bal: $7817.41
4:14:05 PM | info | Position closed: NVDA | P&L: $-20.52 | Daily P&L: $472.44 | Bal: $7796.89
4:14:05 PM | info | Position closed: NVDA | P&L: $-91.73 | Daily P&L: $380.71 | Bal: $7705.16
4:14:05 PM | info | Position closed: NVDA | P&L: $84.00 | Daily P&L: $464.71 | Bal: $7789.16
4:14:05 PM | info | Position closed: NVDA | P&L: $138.67 | Daily P&L: $138.67 | Bal: $7927.83
4:14:05 PM | info | Position closed: NVDA | P&L: $105.46 | Daily P&L: $244.13 | Bal: $8033.29
4:14:05 PM | info | Position closed: NVDA | P&L: $92.40 | Daily P&L: $336.53 | Bal: $8125.69
4:14:05 PM | info | Position closed: NVDA | P&L: $88.52 | Daily P&L: $425.06 | Bal: $8214.22
4:14:05 PM | info | Position closed: NVDA | P&L: $85.21 | Daily P&L: $510.27 | Bal: $8299.43
4:14:05 PM | info | Position closed: NVDA | P&L: $82.99 | Daily P&L: $593.27 | Bal: $8382.42
4:14:05 PM | info | Position closed: NVDA | P&L: $85.45 | Daily P&L: $678.72 | Bal: $8467.88
4:14:05 PM | info | Position closed: NVDA | P&L: $-97.38 | Daily P&L: $581.34 | Bal: $8370.50
4:14:05 PM | info | Position closed: NVDA | P&L: $90.00 | Daily P&L: $671.34 | Bal: $8460.50
4:14:05 PM | info | Position closed: NVDA | P&L: $93.72 | Daily P&L: $93.72 | Bal: $8554.21
4:14:05 PM | info | Position closed: NVDA | P&L: $92.87 | Daily P&L: $186.59 | Bal: $8647.08
4:14:05 PM | info | Position closed: NVDA | P&L: $91.80 | Daily P&L: $278.39 | Bal: $8738.88
4:14:05 PM | info | Position closed: NVDA | P&L: $102.37 | Daily P&L: $380.76 | Bal: $8841.26
4:14:05 PM | info | Position closed: NVDA | P&L: $124.59 | Daily P&L: $505.36 | Bal: $8965.85
4:14:05 PM | info | Position closed: NVDA | P&L: $93.37 | Daily P&L: $598.72 | Bal: $9059.22
4:14:05 PM | info | Position closed: NVDA | P&L: $102.79 | Daily P&L: $701.52 | Bal: $9162.01
4:14:05 PM | info | Position closed: NVDA | P&L: $92.78 | Daily P&L: $794.29 | Bal: $9254.79
4:14:05 PM | info | Position closed: NVDA | P&L: $110.57 | Daily P&L: $904.86 | Bal: $9365.35
4:14:05 PM | info | Position closed: NVDA | P&L: $-195.29 | Daily P&L: $709.57 | Bal: $9170.07
4:14:05 PM | info | Position closed: NVDA | P&L: $-1.36 | Daily P&L: $708.21 | Bal: $9168.71
4:14:05 PM | info | Position closed: NVDA | P&L: $-101.01 | Daily P&L: $-101.01 | Bal: $9067.70
4:14:05 PM | info | Position closed: NVDA | P&L: $-90.79 | Daily P&L: $-191.80 | Bal: $8976.91
4:14:05 PM | info | Position closed: NVDA | P&L: $90.73 | Daily P&L: $-101.07 | Bal: $9067.64
4:14:05 PM | info | Position closed: NVDA | P&L: $-120.03 | Daily P&L: $-221.10 | Bal: $8947.61
4:14:05 PM | info | Position closed: NVDA | P&L: $103.32 | Daily P&L: $-117.77 | Bal: $9050.94
4:14:05 PM | info | Position closed: NVDA | P&L: $103.56 | Daily P&L: $-14.21 | Bal: $9154.50
4:14:05 PM | info | Position closed: NVDA | P&L: $-109.38 | Daily P&L: $-123.58 | Bal: $9045.13
4:14:05 PM | info | Position closed: NVDA | P&L: $-122.82 | Daily P&L: $-246.40 | Bal: $8922.31
4:14:05 PM | info | Position closed: NVDA | P&L: $-93.39 | Daily P&L: $-339.79 | Bal: $8828.91
4:14:05 PM | info | Position closed: NVDA | P&L: $-92.30 | Daily P&L: $-432.09 | Bal: $8736.61
4:14:05 PM | info | Position closed: NVDA | P&L: $-93.98 | Daily P&L: $-526.08 | Bal: $8642.63
4:14:05 PM | info | Position closed: NVDA | P&L: $-90.75 | Daily P&L: $-90.75 | Bal: $8551.88
4:14:05 PM | info | Position closed: NVDA | P&L: $-117.33 | Daily P&L: $-208.08 | Bal: $8434.55
4:14:05 PM | info | Position closed: NVDA | P&L: $94.00 | Daily P&L: $-114.08 | Bal: $8528.55
4:14:05 PM | info | Position closed: NVDA | P&L: $97.20 | Daily P&L: $-16.88 | Bal: $8625.75
4:14:05 PM | info | Position closed: NVDA | P&L: $-89.56 | Daily P&L: $-106.44 | Bal: $8536.19
4:14:05 PM | info | Position closed: NVDA | P&L: $88.10 | Daily P&L: $-18.34 | Bal: $8624.29
4:14:05 PM | info | Position closed: NVDA | P&L: $-99.61 | Daily P&L: $-117.95 | Bal: $8524.68
4:14:05 PM | info | Position closed: NVDA | P&L: $-96.40 | Daily P&L: $-214.35 | Bal: $8428.28
4:14:05 PM | info | Position closed: NVDA | P&L: $92.01 | Daily P&L: $-122.33 | Bal: $8520.30
4:14:05 PM | info | Position closed: NVDA | P&L: $182.07 | Daily P&L: $182.07 | Bal: $8702.37
4:14:05 PM | info | Position closed: NVDA | P&L: $-92.72 | Daily P&L: $89.35 | Bal: $8609.65
4:14:05 PM | info | Position closed: NVDA | P&L: $-108.46 | Daily P&L: $-19.11 | Bal: $8501.18
4:14:05 PM | info | Position closed: NVDA | P&L: $89.26 | Daily P&L: $70.14 | Bal: $8590.44
4:14:05 PM | info | Position closed: NVDA | P&L: $-105.15 | Daily P&L: $-35.01 | Bal: $8485.29
4:14:05 PM | info | Position closed: NVDA | P&L: $-27.49 | Daily P&L: $-62.49 | Bal: $8457.80
4:14:05 PM | info | Position closed: NVDA | P&L: $-87.74 | Daily P&L: $-87.74 | Bal: $8370.07
4:14:05 PM | info | Position closed: NVDA | P&L: $97.11 | Daily P&L: $9.37 | Bal: $8467.18
4:14:05 PM | info | Position closed: NVDA | P&L: $45.03 | Daily P&L: $54.40 | Bal: $8512.21
4:14:05 PM | info | Position closed: NVDA | P&L: $93.21 | Daily P&L: $147.61 | Bal: $8605.42
4:14:05 PM | info | Position closed: NVDA | P&L: $88.31 | Daily P&L: $235.92 | Bal: $8693.72
4:14:05 PM | info | Position closed: NVDA | P&L: $96.36 | Daily P&L: $332.27 | Bal: $8790.08
4:14:05 PM | info | Position closed: NVDA | P&L: $105.42 | Daily P&L: $105.42 | Bal: $8895.50
4:14:05 PM | info | Position closed: NVDA | P&L: $-123.97 | Daily P&L: $-18.55 | Bal: $8771.53
4:14:05 PM | info | Position closed: NVDA | P&L: $-114.52 | Daily P&L: $-133.07 | Bal: $8657.01
4:14:05 PM | info | Position closed: NVDA | P&L: $-87.79 | Daily P&L: $-220.86 | Bal: $8569.22
4:14:05 PM | info | Position closed: NVDA | P&L: $87.94 | Daily P&L: $-132.92 | Bal: $8657.16
4:14:05 PM | info | Position closed: NVDA | P&L: $-131.76 | Daily P&L: $-264.68 | Bal: $8525.40
4:14:05 PM | info | Position closed: NVDA | P&L: $105.16 | Daily P&L: $-159.52 | Bal: $8630.56
4:14:05 PM | info | Position closed: NVDA | P&L: $-100.41 | Daily P&L: $-259.92 | Bal: $8530.16
4:14:05 PM | info | Position closed: NVDA | P&L: $100.38 | Daily P&L: $-159.54 | Bal: $8630.54
4:14:05 PM | info | Position closed: NVDA | P&L: $-74.12 | Daily P&L: $-233.66 | Bal: $8556.42
4:14:05 PM | info | Position closed: NVDA | P&L: $-89.17 | Daily P&L: $-322.83 | Bal: $8467.25
4:14:05 PM | info | Position closed: NVDA | P&L: $67.28 | Daily P&L: $-255.54 | Bal: $8534.53
4:14:05 PM | info | Position closed: NVDA | P&L: $98.81 | Daily P&L: $98.81 | Bal: $8633.34
4:14:05 PM | info | Position closed: NVDA | P&L: $102.90 | Daily P&L: $201.71 | Bal: $8736.24
4:14:05 PM | info | Position closed: NVDA | P&L: $-115.02 | Daily P&L: $86.69 | Bal: $8621.22
4:14:05 PM | info | Position closed: NVDA | P&L: $-95.55 | Daily P&L: $-8.86 | Bal: $8525.67
4:14:05 PM | info | Position closed: NVDA | P&L: $86.26 | Daily P&L: $77.40 | Bal: $8611.94
4:14:05 PM | info | Position closed: NVDA | P&L: $-12.30 | Daily P&L: $65.10 | Bal: $8599.64
4:14:05 PM | info | Position closed: NVDA | P&L: $101.67 | Daily P&L: $166.77 | Bal: $8701.31
4:14:05 PM | info | Position closed: NVDA | P&L: $-89.08 | Daily P&L: $77.69 | Bal: $8612.23
4:14:05 PM | info | Position closed: NVDA | P&L: $125.46 | Daily P&L: $203.15 | Bal: $8737.69
4:14:05 PM | info | Position closed: NVDA | P&L: $118.22 | Daily P&L: $118.22 | Bal: $8855.91
4:14:05 PM | info | Position closed: NVDA | P&L: $-105.30 | Daily P&L: $12.92 | Bal: $8750.61
4:14:05 PM | info | Position closed: NVDA | P&L: $88.42 | Daily P&L: $101.34 | Bal: $8839.02
4:14:05 PM | info | Position closed: NVDA | P&L: $98.67 | Daily P&L: $200.01 | Bal: $8937.69
4:14:05 PM | info | Position closed: NVDA | P&L: $-112.54 | Daily P&L: $87.46 | Bal: $8825.15
4:14:05 PM | info | Position closed: NVDA | P&L: $221.02 | Daily P&L: $308.48 | Bal: $9046.17
4:14:05 PM | info | Position closed: NVDA | P&L: $-139.36 | Daily P&L: $169.12 | Bal: $8906.81
4:14:05 PM | info | Position closed: NVDA | P&L: $-182.09 | Daily P&L: $-12.97 | Bal: $8724.72
4:14:05 PM | info | Position closed: NVDA | P&L: $98.07 | Daily P&L: $85.10 | Bal: $8822.78
4:14:05 PM | info | Position closed: NVDA | P&L: $-97.32 | Daily P&L: $-12.22 | Bal: $8725.46
4:14:05 PM | info | Position closed: NVDA | P&L: $-87.72 | Daily P&L: $-99.94 | Bal: $8637.74
4:14:05 PM | info | Position closed: NVDA | P&L: $97.31 | Daily P&L: $-2.64 | Bal: $8735.05
4:14:05 PM | info | Position closed: NVDA | P&L: $127.50 | Daily P&L: $124.86 | Bal: $8862.55
4:14:05 PM | info | Position closed: NVDA | P&L: $-98.42 | Daily P&L: $26.44 | Bal: $8764.13
4:14:05 PM | info | Position closed: NVDA | P&L: $117.03 | Daily P&L: $117.03 | Bal: $8881.16
4:14:05 PM | info | Position closed: NVDA | P&L: $119.53 | Daily P&L: $236.56 | Bal: $9000.69
4:14:05 PM | info | Position closed: NVDA | P&L: $-92.95 | Daily P&L: $143.61 | Bal: $8907.74
4:14:05 PM | info | Position closed: NVDA | P&L: $89.66 | Daily P&L: $233.27 | Bal: $8997.40
4:14:05 PM | info | Position closed: NVDA | P&L: $92.71 | Daily P&L: $325.98 | Bal: $9090.11
4:14:05 PM | info | Position closed: NVDA | P&L: $-119.48 | Daily P&L: $206.50 | Bal: $8970.63
4:14:05 PM | info | Position closed: NVDA | P&L: $89.81 | Daily P&L: $296.32 | Bal: $9060.45
4:14:05 PM | info | Position closed: NVDA | P&L: $91.98 | Daily P&L: $388.30 | Bal: $9152.43
4:14:05 PM | info | Position closed: NVDA | P&L: $124.03 | Daily P&L: $124.03 | Bal: $9276.45
4:14:05 PM | info | Position closed: NVDA | P&L: $-105.53 | Daily P&L: $18.49 | Bal: $9170.92
4:14:05 PM | info | Position closed: NVDA | P&L: $123.50 | Daily P&L: $141.99 | Bal: $9294.42
4:14:05 PM | info | Position closed: NVDA | P&L: $-101.57 | Daily P&L: $40.42 | Bal: $9192.85
4:14:05 PM | info | Position closed: NVDA | P&L: $114.81 | Daily P&L: $155.24 | Bal: $9307.66
4:14:05 PM | info | Position closed: NVDA | P&L: $102.96 | Daily P&L: $258.20 | Bal: $9410.62
4:14:05 PM | info | Position closed: NVDA | P&L: $100.15 | Daily P&L: $358.35 | Bal: $9510.78
4:14:05 PM | info | Position closed: NVDA | P&L: $97.20 | Daily P&L: $455.55 | Bal: $9607.98
4:14:05 PM | info | Position closed: NVDA | P&L: $48.91 | Daily P&L: $504.46 | Bal: $9656.88
4:14:05 PM | info | Position closed: NVDA | P&L: $106.67 | Daily P&L: $106.67 | Bal: $9763.55
4:14:05 PM | info | Position closed: NVDA | P&L: $108.81 | Daily P&L: $215.47 | Bal: $9872.35
4:14:05 PM | info | Position closed: NVDA | P&L: $-236.60 | Daily P&L: $-21.13 | Bal: $9635.75
4:14:05 PM | info | Position closed: NVDA | P&L: $-113.82 | Daily P&L: $-134.95 | Bal: $9521.93
4:14:05 PM | info | Position closed: NVDA | P&L: $-159.05 | Daily P&L: $-294.00 | Bal: $9362.88
4:14:05 PM | info | Position closed: NVDA | P&L: $-203.66 | Daily P&L: $-497.66 | Bal: $9159.22
4:14:05 PM | info | Position closed: NVDA | P&L: $-219.30 | Daily P&L: $-716.96 | Bal: $8939.92
4:14:05 PM | info | Position closed: NVDA | P&L: $109.14 | Daily P&L: $109.14 | Bal: $9049.07
4:14:05 PM | info | Position closed: NVDA | P&L: $-115.46 | Daily P&L: $-6.32 | Bal: $8933.61
4:14:05 PM | info | Position closed: NVDA | P&L: $91.43 | Daily P&L: $85.12 | Bal: $9025.04
4:14:05 PM | info | Position closed: NVDA | P&L: $-125.15 | Daily P&L: $-40.03 | Bal: $8899.89
4:14:05 PM | info | Position closed: NVDA | P&L: $90.15 | Daily P&L: $50.12 | Bal: $8990.04
4:14:05 PM | info | Position closed: NVDA | P&L: $-129.11 | Daily P&L: $-79.00 | Bal: $8860.93
4:14:05 PM | info | Position closed: NVDA | P&L: $117.03 | Daily P&L: $38.03 | Bal: $8977.96
4:14:05 PM | info | Position closed: NVDA | P&L: $-102.29 | Daily P&L: $-64.25 | Bal: $8875.67
4:14:05 PM | info | Position closed: NVDA | P&L: $89.66 | Daily P&L: $25.41 | Bal: $8965.34
4:14:05 PM | info | Position closed: NVDA | P&L: $-110.44 | Daily P&L: $-85.03 | Bal: $8854.90
